# BEAST v1.10.5 Prerelease #23570d1
# Generated Wed Jun 02 17:20:30 GMT 2021 [seed=1123581]
# -beagle_GPU -beagle_order 4 -seed 1123581 -save_every 10000000 -save_stem 2021-06-02_discrete_only.xml_run1 2021-06-02_discrete_only.xml
state	Location.rates.Arizona.California	Location.rates.Arizona.New Mexico	Location.rates.Arizona.Texas	Location.rates.Arizona.Baja California	Location.rates.Arizona.San Diego	Location.rates.Arizona.United States	Location.rates.Arizona.Mexico	Location.rates.Arizona.Rest of World	Location.rates.California.New Mexico	Location.rates.California.Texas	Location.rates.California.Baja California	Location.rates.California.San Diego	Location.rates.California.United States	Location.rates.California.Mexico	Location.rates.California.Rest of World	Location.rates.New Mexico.Texas	Location.rates.New Mexico.Baja California	Location.rates.New Mexico.San Diego	Location.rates.New Mexico.United States	Location.rates.New Mexico.Mexico	Location.rates.New Mexico.Rest of World	Location.rates.Texas.Baja California	Location.rates.Texas.San Diego	Location.rates.Texas.United States	Location.rates.Texas.Mexico	Location.rates.Texas.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.San Diego.United States	Location.rates.San Diego.Mexico	Location.rates.San Diego.Rest of World	Location.rates.United States.Mexico	Location.rates.United States.Rest of World	Location.rates.Mexico.Rest of World	Location.indicators.Arizona.California	Location.indicators.Arizona.New Mexico	Location.indicators.Arizona.Texas	Location.indicators.Arizona.Baja California	Location.indicators.Arizona.San Diego	Location.indicators.Arizona.United States	Location.indicators.Arizona.Mexico	Location.indicators.Arizona.Rest of World	Location.indicators.California.New Mexico	Location.indicators.California.Texas	Location.indicators.California.Baja California	Location.indicators.California.San Diego	Location.indicators.California.United States	Location.indicators.California.Mexico	Location.indicators.California.Rest of World	Location.indicators.New Mexico.Texas	Location.indicators.New Mexico.Baja California	Location.indicators.New Mexico.San Diego	Location.indicators.New Mexico.United States	Location.indicators.New Mexico.Mexico	Location.indicators.New Mexico.Rest of World	Location.indicators.Texas.Baja California	Location.indicators.Texas.San Diego	Location.indicators.Texas.United States	Location.indicators.Texas.Mexico	Location.indicators.Texas.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.San Diego.United States	Location.indicators.San Diego.Mexico	Location.indicators.San Diego.Rest of World	Location.indicators.United States.Mexico	Location.indicators.United States.Rest of World	Location.indicators.Mexico.Rest of World	Location.nonZeroRates
1084000	0.41806248054669787	0.153680709681835	0.2880861234238485	2.481625640045228	0.3294296190938883	0.48200917699474594	0.36982106171355794	0.025857687431372373	0.046876579702732464	0.9342481489532057	0.3654567530784695	0.3930888029010921	0.6967559451025271	0.43546199589902357	0.4862697881642552	0.524033019065169	0.027664394179494536	0.22367520729282733	0.46762389054705866	0.7870068152075929	0.30278619779077376	0.5005097533205106	0.18038290929484133	1.2629472226347884	0.9380670892832449	0.05950442586948232	4.221754547421016	0.5591061815792607	2.606334853640346	2.5652297810825875	3.4356425383066402	1.6255119704938936	0.44155942649007407	1.3693709196892079	0.596456770538993	0.3720416575454603	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
1084500	0.8661733321771681	0.04684933498065583	0.6511718290403649	0.5137945997651758	0.3877293677009912	0.47872140404947006	0.34152952619764854	0.06457358550616178	0.04825396209314877	1.4486858556647795	0.314161690482241	0.3255454563417386	0.6706165303863162	0.3496323676744601	0.27988377155525335	0.7187663961620118	0.02781311870167866	0.10727235529172037	0.5600659648716608	1.2786990245382863	0.15529132663967646	0.1623673989506006	0.26836782617437227	0.6682871178987705	2.4190317367072094	0.057731610309379476	4.709704519969959	0.8463296929602254	2.1295543169674223	1.631614676679145	3.2017478877412358	1.5491671768111395	0.14533793634946257	1.703571109134186	1.0452194559081132	0.5207347737221576	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
1085000	1.7708488416039054	0.023604531591155317	0.9455948443704254	0.47314782989068943	0.23534773120328933	0.5631380646612107	0.1933979100084185	0.06531300890502735	0.05338977009951454	1.2886608432999307	0.8926626238774991	0.6082859534582222	0.32722405394999166	0.15698663690162967	0.19721257556961008	1.120367896699409	0.0373440541776736	0.22763463376571955	0.4675361254293404	1.9036365828783748	0.35949863021702994	0.12438388482015582	0.2752723551047843	1.2643137569481144	3.9165648070946366	0.03941910402077504	7.07105296727106	1.3366594433155636	3.156563048129621	0.25922437494074463	3.8837522800761506	2.559985436923639	0.16939745237247172	1.9684176084399687	0.5232338871873651	0.7032515191206185	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
1085500	3.7600663998858064	0.015072430375729605	1.3421811051587629	0.4322708113343461	0.237353845294334	0.9985634447088239	0.2505664235038249	0.2702943224494421	0.03995723256134169	0.72837397905008	0.35138952867637546	1.3184382107170132	0.2800907357230319	0.20124520195239431	0.5744681379456833	2.641370900529858	0.04943054732326842	0.21721996993346024	0.6698991064609416	1.7511344284709935	1.436959578791034	0.3457526636261789	0.16020000319835717	0.7440148167607216	2.9593369691544584	0.06299114914386994	5.1526812584371795	1.019282382856595	2.9318929116594394	0.1252716228281798	3.9296394674651447	2.4261127402296223	0.21572490425438476	1.5530137136183886	1.2555420965022195	0.27198774161836814	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
1086000	1.3741159512341248	0.01967621604931252	1.4302976837338341	0.14675636176754192	0.3076661825042623	0.43535623802569123	0.07578967940086287	0.3797258640507598	0.03455436971227722	0.7266725984163682	0.31083552037462575	0.8845157004902039	0.37371353533885265	0.142203631548747	0.21128871569305413	1.954368905984758	0.06318669780802438	0.13250612688426655	0.298213099024338	1.680887805611147	2.011280052787592	0.22247152474232423	0.19081950468620648	0.7912739579989899	1.6610046240896192	0.21327186178543528	4.893850743467701	0.8157096552381868	2.1815105692254018	0.0742546558139137	3.0979150895557575	1.8070863782759703	0.20915175382755585	1.6697399306976037	0.9492189229336345	0.2044167437117909	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	24.0
1086500	1.1730900099748187	0.025969497988307905	1.6079317003804245	0.30928183146835325	0.395389483063554	0.30306084561861485	0.19564370649630491	1.394863993170685	0.03291248046298423	1.0862630125408141	0.48224095509561277	0.6873108472733064	0.4868212468390767	0.09008306483119831	0.48189139537955744	1.508970395400617	0.27894343410114164	0.1863670464446139	0.5036909925138068	1.8768700085945085	3.6829451486113265	0.33756789463578274	0.2304030242096397	0.8313496510323963	3.2569523605979502	0.5699544857831773	4.20829669885948	0.824829650999796	2.131089723115104	0.09080297237460427	2.8119584736415906	1.7684245523203426	0.16238455305358654	0.9588052089092384	0.7438876826919146	0.5032490826644861	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
1087000	1.8122333267474393	0.08410978082630352	0.41280127965764396	0.08232674391607621	0.16116702586001388	0.4097422923567642	0.12849062345415824	0.6756326381072671	0.07546600991297288	1.0537046341954024	0.5209279167885098	0.4093347320598787	0.5652950831837057	0.22758731668036886	0.2605609897518348	1.6683900963818696	0.10904021059329132	0.25495291872020837	0.30074556584670803	1.5758311092712787	4.1430110533239235	0.2840995901389931	0.28644417648107845	0.6475811086275743	1.5691190431431596	0.7649893439727251	5.494011878910253	1.1490291154361185	2.885793748466425	0.18287652855231235	3.8525218796194487	2.0589028652448573	0.2170225710437629	1.1023760642679317	0.5735993965012087	0.25466556022905806	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
1087500	3.4851963626725704	0.03390396655811474	1.278718270810878	0.1592271859330498	0.1357729586374991	0.3247716759962701	0.1384205984987537	0.4248503599440976	0.045903438424834284	0.5711148789626662	0.3077463129490955	0.11586376215317072	0.5380322844267647	0.796535240771494	0.2507251390034591	0.8922691891525817	0.10341917703369127	0.5797891530168281	0.5733540143070598	2.3712734158898305	2.892314290545764	0.06796719010995314	0.3539600385881718	0.5787561872438	2.5851734703871845	0.5853183957909406	3.6303124691260464	0.7912022559659302	2.154231411129476	0.25035482345414495	2.3164918597617796	1.240330314769633	0.24008075488218317	1.2037754086989156	0.6766689667198851	0.1415772283251995	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	21.0
1088000	2.337368549065931	0.14097918839126986	1.781588245841838	0.35211224636517735	0.05524984191325792	0.5482196594973933	0.3543196123349112	0.1850434824053672	0.018865874274672765	1.5363562482849815	0.5054758702023706	0.39895906079199084	0.5274735394259012	1.651965803578704	0.28883412559303334	1.6891756085022633	0.09987451311296848	1.4943768779188578	0.4627637822976923	3.548249061351293	1.2369580093538153	0.07695062425376659	0.0991002389560207	1.2747619883129289	2.0343879651293273	0.41890424039630403	4.2627775253268	0.7270959604378749	2.446568188656684	0.1403917504095229	3.0015052213520574	1.8296449511583623	0.3390187928452272	1.2378703860724019	0.7747672441056528	0.11508345553084895	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
1088500	3.339399427680272	0.16121852839149917	2.4478981908056414	0.12431301306951477	0.054184245301307145	0.5453618047015545	0.9955208044373623	0.3852077038261672	0.06912714478175852	2.2159852365122252	0.5572317371151642	0.3269200593284327	0.4244884512693536	2.0462114772372355	0.33457474443864343	3.580420570723065	0.012287402071865043	1.4908621225330947	0.40356745056123994	2.3211582734359215	0.9296893496025997	0.10115625628448738	0.14821934679934778	0.6356616412646792	1.8803278953925477	0.5306689794159513	5.0404291919875615	0.8363359978538627	2.1908749678227717	0.0715291579901165	2.997607150749774	1.8304343026978185	0.29461786396368067	1.2530872767166275	0.4686169483433553	0.3443698153277661	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
1089000	1.2539061305806776	0.2575859366302937	0.6120763318808322	0.15945950136595122	0.1258934307326707	0.3187361820544814	1.2847542333827568	0.794543283588369	0.15836518618806436	1.306393316179154	0.6492221413117462	0.565745331779698	0.4228733237583774	1.1793263450999842	0.3907233343499559	1.7493146126842127	0.011815617674804565	4.17678193620354	0.34085856855823	1.5344313090483055	1.8695321195709291	0.26827486764878966	0.12276137153536468	0.9161243182828266	2.679918842523762	0.9155930881474218	5.6867631767827955	0.8920744662494439	2.144427584151975	0.07727373232186131	2.661726906936632	2.040561603448983	0.20112775814147402	1.2958557061664633	0.7558826391039978	0.4433612418438138	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
1089500	2.1064860991596293	1.2519474469271124	0.47657094128746214	0.30782314376675385	0.21253470467145652	0.5600624902931084	2.0158373287576934	0.38467946991776825	0.4188793527985698	0.9254456551246735	0.3437117269045111	0.5476886020061345	0.547493179241558	1.400605276795268	0.4879405760168656	2.675506582991775	0.0038158900666023796	2.021635799513577	0.4469314116212088	1.203083921229634	2.5910522442077535	0.08928383906066	0.09237498202553845	1.0764555904844681	3.1908724479367323	2.142485425617538	5.090147700898785	1.1992836423009872	1.878347005558465	0.07248234984885969	3.008167105731443	2.1917383235479035	0.23617581062886234	1.2505022108816213	0.7580913285297344	0.2075865074215025	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
1090000	3.185525982407844	1.9014707923074061	0.5395189813327048	0.1147913893778611	0.371656992328596	0.2649046755347005	0.698880250153576	0.1799426549364015	0.2334682276198654	1.5020467878069166	0.5464686744747207	0.5289775348979338	0.5734549833407504	5.581016034536435	0.5294978737482885	0.6151687034278723	0.018814742655648448	1.3517534907962698	0.7842006184967857	2.61818513407742	2.959236008983481	0.09220547236313871	0.2926994925900259	0.7334527304393563	6.596013783510663	4.34500472083193	4.931581734058121	0.9020032774869085	2.385640865634713	0.03432741952353747	3.3021186765385475	1.4138370249959298	0.12947374419273627	1.7294706205752206	1.031310654567962	0.08489623583070349	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
1090500	0.764160247351545	2.7591654289188683	0.4969129822116738	0.10961457043029688	0.7280162105224927	0.4360174404747517	0.15959111271241036	0.24375226447251788	0.15736951108508007	1.417283718582487	0.6154278219708614	0.4795596838124756	0.7924394168669562	5.693455832709282	0.1901661614589908	1.3418392985295295	0.010848443933919158	1.4399258883147499	0.572481018421604	2.0958923059580035	3.0646604820146983	0.054479573224652765	0.10579607158343782	0.9032258051625055	3.2745505412148894	1.573271530788385	6.368532931826684	1.3043068556743718	2.917118858329044	0.1038069887225735	3.6857384419126213	1.8349221566344198	0.10327933924388026	1.735480417337028	1.2448428359942936	0.5784061641226056	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	22.0
1091000	0.3997751008524493	0.8214837533352145	0.37067762410121763	0.22568803834429402	0.45063807264364997	0.5614700923111796	0.06265195488588964	0.23965928623178323	0.23770214593696978	1.4688354182597434	0.541518971959804	0.8549063518628222	1.165342054705417	1.902636523378012	0.6033924844805845	1.0100595377987878	0.0038618710933957033	1.4009173683966354	0.9353863915035349	3.3544578807654135	2.316334403056135	0.032212038507855784	0.3979399213059593	1.0354855787127355	1.050326139597374	2.4455231371151536	7.6345301075754834	2.163031023919056	3.312499346905044	0.09503287674795957	3.94363734006722	1.9479279884390057	0.29544292833180785	1.5052424279885968	1.2133317855338412	0.340167462720488	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	21.0
1091500	0.339324459021837	0.821463285851163	0.6059748029390524	0.3051075792838907	0.4460476456388944	0.38479060248658786	0.07919573726506822	0.3309146564113976	0.415731274066255	0.7352009317864239	1.034677666598719	0.9882875102318399	0.5598672301630042	2.134923946475384	0.4791751135858148	0.8150961157379738	0.009291818445926182	0.6475581457231812	0.665528364249303	3.898012403355119	0.4483710846065596	0.02060600331767018	0.1410547252886262	1.3630824174914697	1.098732338617801	2.5067639522226877	7.141323548871191	1.4390974651869317	3.5137679561896995	0.09908055704401225	4.054321244725307	2.0506099457551694	0.11589738126249371	2.02028533967391	1.7170570697884606	0.5074626667889205	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	23.0
1092000	0.41372439282954004	0.6849550700782221	0.44262380810373797	0.2779027273593793	0.47264863367509036	0.3534050621658945	0.09464449065387748	0.14030020317971761	2.8084105589997854	0.9986709689937177	0.4816870843070838	0.8437207989631111	0.4455585395293322	0.7950950588905982	0.764893299695388	1.029641514787932	0.006016474238877974	0.24151756632382168	0.39776949443179227	2.5332970969494637	1.0010339763366707	0.018627799009307697	0.04978956008157481	1.5754905244381339	0.2971938661983976	1.051800174339113	6.679980035939436	0.9681766082517068	2.7663804387153443	0.05879256079867015	3.611444809682464	2.0037547422423487	0.3078586061614105	1.8271168502706325	1.1944307552946212	1.56068147126874	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
1092500	0.21354947514367575	0.8723279644854802	0.9867544907229306	0.10800095180100984	0.20589744081556138	0.6642165322138058	0.04801399549901168	0.10683929445048782	1.2674042701872459	2.0104394242818384	0.709744238238807	0.7753268020048668	0.8405598823599034	0.07136926779757392	0.5827711098770791	0.9724298134798341	0.0034167025222727153	0.23183762199729444	0.5282068242094652	3.2250975291751076	3.138114365298404	0.02079386717038114	0.01740417611896238	1.2157991997337703	0.192954266572895	1.6257356369438851	5.162081020158032	1.0278310037944702	3.0098538750787878	0.03778244236587963	3.927726919984428	2.1135020474245048	0.4575612906586671	1.43633593872643	1.1806683026083906	2.2451027855256442	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
1093000	0.7173695027206889	0.8721082692831971	0.8659902911106321	0.09113737294693429	0.4904860488228411	0.5787114258662142	0.046543133449311894	0.20942046709211742	1.6180388623791055	3.359206771436144	0.3072402026379733	0.6265680492844011	0.36307671286551546	0.37840701722663506	0.4205997824174166	0.776648919797308	0.0015689399496384602	0.25497260438747316	0.7852123164840787	1.6357654637852397	2.104787567662035	0.023642348054114068	0.1835545672401386	1.2531682410230964	0.5138285979089706	1.4434487043023967	6.284818324933065	1.2101943076081616	3.5311852858603845	0.032304981775927874	3.0852142988007425	2.1325208506742577	0.5884398029942756	1.6773417035689768	1.594672264738291	2.4484945246989867	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
1093500	0.8895866575578414	0.35882522038785986	0.34552351444373375	0.14042830563236797	0.34773979149375844	1.0509074696323997	0.026531176435172558	0.17997108853327823	2.6002487153943834	1.8341891841293627	0.588974319483835	1.1273124942509987	0.7631153518574513	0.9136382249095302	0.8179935772268003	0.8831124467663196	4.716093266143477E-4	0.24416985496769503	0.900169818605498	0.88274065116136	1.375693323185285	0.01854045868379288	0.36566929425657324	1.7823728898537254	0.625468869212106	2.814878757867606	8.954959140141876	2.0347642464828395	3.9266813560660525	0.020585631441690837	5.748528517031728	3.1407617926555655	0.41286419027412063	2.7730940343029107	2.018780931181444	2.5397364778117155	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
1094000	1.8425545857290146	0.7211092153810291	0.6466414352218686	0.09932378493243	0.5374510135496053	1.0168475513681643	0.05121241486101652	0.30159824855461254	4.914752961600938	1.6440109920789907	1.0323820915871185	1.0327882837025828	0.6600378413279128	0.7667448301106435	0.4040066746812894	0.823658080401409	2.2490125848268898E-4	0.6077103537543598	1.1193150612931584	1.8248722597122913	2.5955402515844552	0.008418322026738732	0.42678301015763165	2.065540879370439	0.8743310750947445	6.4709809471309505	8.0290251902725	2.1400006374120992	3.6234334638814105	0.04289435251605479	5.748901435937078	3.2982244109212133	1.154508423363992	2.2971812840647	1.8868640875488452	0.47733991592094865	0.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	21.0
1094500	0.8026903536738931	0.3052995110069872	0.9172299323324277	0.37671492095354114	0.8937243259495558	1.0117855523412305	0.037795143070829554	0.6343486871191905	2.2921094886742046	1.5549631410120148	0.9618645024193662	1.533865324026746	0.9909890171547348	1.5755388315545573	1.4137792390797659	1.2953662090780607	2.8462337933887933E-4	0.6270279375498505	1.26960918741677	4.654145145726143	2.1290796116453024	0.008012697746528463	0.21622534377836305	1.8068420620203953	0.48439313865090367	2.0417462650704934	10.89300842322969	1.4653698742938421	5.548481992927153	0.032675245995166476	7.281540899811832	4.068639397068784	1.1236762401441391	2.589936823527736	2.2810628509855526	1.0471503222480976	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	24.0
1095000	1.2025533466340481	0.627047724522237	0.4957248450414382	0.1557861118649705	0.3788845018400443	0.6244325335062546	0.03583737083101351	1.7072946596510106	3.16329575955613	2.299012297765944	0.9177418323953863	1.0289380695125154	0.5635746446135856	2.701890626552908	0.746892159852958	0.8188227961233768	0.0012197383093820603	0.7695214140303114	0.8003688912185332	4.757374715041587	2.17435757901148	0.013417260169528466	0.4460027627252115	2.190061059475108	0.11167959526454366	0.8839413530329308	7.46041075161125	1.005738291144189	4.736078414338984	0.03494672881047816	5.252745389806605	2.6387576505290777	0.8871174906670798	2.8795044472490035	2.121143592291921	3.610052332124991	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
1095500	1.5097981888050955	0.45517713265243964	2.6562239889703827	0.4827644103826701	0.34238391758823905	0.8534213728807232	0.039757777674721315	1.3272022121783418	2.1044734503883795	1.2984405632012714	0.8786398915692365	0.9309936565263179	0.5280770131470836	3.104779381230851	0.6674668918065871	1.3414293303152733	0.0016929863079037826	0.39285578891502265	0.9192073357094889	2.247719160997931	1.473237062041944	0.010961898683841965	0.2242080140673835	1.4681707847533343	0.02780564153834809	0.5442303093874388	8.10416737949415	1.9312821810257723	3.9487828816341617	0.03388761213064978	5.443966727161049	3.070465400619809	1.241829300572282	1.9925706907659884	1.2060294422167372	6.417914588854798	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
1096000	0.688512351325074	0.3280970610146334	2.182476156772811	0.26768555362141494	0.4878212210716524	0.48197871579831925	0.11148095340170817	1.9123295456476757	2.816261217178057	0.7567881263536822	0.8605913542208207	0.801139875410894	1.0651159412421651	3.3751534886428582	0.6730464912349707	1.2982676847703623	0.0021159511789118185	1.1440875450532142	0.6406895196563229	3.2090927895462134	2.217512968903023	0.002544684425656381	0.14931584119702432	1.3127790082353257	0.016447703097735574	0.7301609890326133	7.650892643522282	0.9849958827940609	2.561496781719762	0.019083205060247126	5.145146430130764	2.7882705900546876	0.7469082929604834	1.8618412056703018	0.875030877303957	2.9098118880303643	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
1096500	0.3581701340272554	0.42156146041323056	0.8865353657341332	0.0771500407196541	0.5259126231209175	0.5917759731786304	0.13261324063559704	3.665727893561268	0.8862480030339824	0.8563081233714174	0.6540301129221734	0.5769775934785647	0.7746767370865091	3.2378190324494134	0.5065584034873986	2.865033161873013	0.007359802116567424	3.3013213365580545	1.0933766477959057	2.071209027390864	0.20878298565037665	0.001897289299411567	0.16081981124686776	1.2915597870897149	0.03112765986330494	1.2111803987488363	7.8693156609893125	1.053258374537908	3.542534598695159	0.01843708943388716	5.746925857998948	2.7570845420976	0.6081164954124567	2.2772076571500732	1.6339013852912265	3.114627881214419	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	22.0
1097000	0.8163400325452506	0.7943224784113614	1.2798437605864392	0.21388598291737165	0.5393432648641321	0.9570195617838189	0.19061926983903005	5.745563974095537	0.4098913738761195	0.8708437607126421	0.7811306046914166	1.2842303421551242	0.3686861765778874	1.5345474207914642	0.7753485282043407	0.9550161838578057	0.01366539365250216	2.0435206822525793	0.8170781201343768	3.098918406527747	0.17067623089133743	0.0032238432266001186	0.3654228344139208	1.515342921008116	0.04195077672211355	0.5129391926477537	7.940321352728498	1.6129291943347321	3.271097368091271	0.034136683789763325	4.548415698197695	2.6782918861903826	0.8557262825392631	2.553790118824894	0.9699604980850737	2.0906928951257577	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.0	21.0
