# BEAST v1.10.5 Prerelease #23570d1
# Generated Mon Sep 19 17:51:44 GMT 2022 [seed=11235811932]
# -beagle_GPU -beagle_order 4 -seed 11235811932 -save_every 10000000 -save_stem 2022-09-08_exponential_fixed_discrete.xml_run11932 2022-09-08_exponential_fixed_discrete.xml
state	joint	prior	likelihood	Location.clock.rate	Location.meanRate	Current Tree	Location.rates.Baja California.Los Angeles	Location.rates.Baja California.Mexico	Location.rates.Baja California.Rest of World	Location.rates.Baja California.San Diego	Location.rates.Baja California.United States	Location.rates.Los Angeles.Mexico	Location.rates.Los Angeles.Rest of World	Location.rates.Los Angeles.San Diego	Location.rates.Los Angeles.United States	Location.rates.Mexico.Rest of World	Location.rates.Mexico.San Diego	Location.rates.Mexico.United States	Location.rates.Rest of World.San Diego	Location.rates.Rest of World.United States	Location.rates.San Diego.United States	Location.indicators.Baja California.Los Angeles	Location.indicators.Baja California.Mexico	Location.indicators.Baja California.Rest of World	Location.indicators.Baja California.San Diego	Location.indicators.Baja California.United States	Location.indicators.Los Angeles.Mexico	Location.indicators.Los Angeles.Rest of World	Location.indicators.Los Angeles.San Diego	Location.indicators.Los Angeles.United States	Location.indicators.Mexico.Rest of World	Location.indicators.Mexico.San Diego	Location.indicators.Mexico.United States	Location.indicators.Rest of World.San Diego	Location.indicators.Rest of World.United States	Location.indicators.San Diego.United States	Location.nonZeroRates	Location.branchRates	c_allTransitions[1]
803500	-4980.490155560062	-667.0290055737336	-4313.461149986329	1.458322408245685	1.458322408245688	264.0	0.9464951620069708	1.2263618678194297	0.1534720510467034	1.5040041315369383	0.4039324266274805	0.2491050978288161	0.521792115218715	2.927628307309312	1.8280211274385973	0.22092276319951912	0.5585565754404448	0.36314876582068617	0.5518120785585654	0.8734126079599634	1.7801351875214237	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1373.0
804000	-5001.754431488759	-686.9257093519589	-4314.8287221368	1.5048433712488842	1.5048433712488858	948.0	0.6548090439677247	1.178200142625207	0.10525525494712303	1.1851553060538955	0.34525241690532793	0.39174244534569364	0.3094189631556642	1.9596496166586366	2.0117166774379207	0.21850561761812995	0.25735918109161854	0.4534034746335276	0.4261278012357167	0.711664382033607	1.3419887256330194	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1355.0
804500	-4979.5587380107045	-669.142389919307	-4310.416348091398	1.4893827784866132	1.4893827784866116	257.0	0.6178144205468634	1.2721410766954784	0.1341762595137152	1.5467905681035903	0.4441698414295865	0.4296786642764234	0.4744191047916313	2.1711794957604282	1.998580370249597	0.17465941795101791	0.43506844397823435	0.4934819264504264	0.36089342733696866	0.7482120141103619	2.1102372427112983	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1362.0
805000	-4998.765931643337	-690.3483408801263	-4308.417590763211	1.5066618472853845	1.506661847285378	535.0	0.6249574985342097	1.136102600936614	0.13265188090301602	1.3574338200980274	0.8250911036423284	0.36910856859997065	0.2648443241644442	2.3559464550521776	1.8276776623412923	0.21015519986307774	0.26227222137861556	0.4018566623045032	0.5657960265407953	0.8042767087818272	1.9567504327503005	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1408.0
805500	-4996.998973767024	-682.4020342758334	-4314.596939491191	1.503495396303222	1.5034953963032185	322.0	0.7393814657508705	1.2263333324980217	0.14401831754988853	1.2690787247868025	0.49516200635041524	0.5180965648131823	0.4280177060564416	2.3012767829870437	2.2356511327877295	0.21232281567616884	0.4975146136384993	0.4757804826523155	0.40428619776594144	0.8606090945190168	2.1731698091677956	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1393.0
806000	-5015.910201685814	-673.0437434967566	-4342.866458189058	1.488648866600929	1.4886488666009385	901.0	0.941931728918258	2.2331936477686467	0.2375950696435778	1.8890375696646913	0.7438500096991674	0.5949806626262721	0.6378803787258294	3.0486500423726057	3.1294419018117563	0.18341597323442255	0.9280357341350637	0.8047928012736821	0.6194411774467736	0.6708118195181764	2.2593438137217356	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1361.0
806500	-4971.476411373809	-687.1053523716978	-4284.371059002111	1.4955764163246799	1.495576416324688	1185.0	1.2444614968643364	1.2889385640222952	0.19604677829144868	2.146927959068079	0.6595060253553996	0.32151998573943663	0.558917865057439	2.7988134532969307	2.7837317107845077	0.18658769425493377	0.7139545703112397	0.7048195047369923	0.7817504123391402	1.0151560681632488	2.5667233356375228	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1376.0
807000	-5044.969080833231	-663.1583460531231	-4381.810734780108	1.4301129444093712	1.4301129444093663	679.0	0.6336147121249215	1.7750081459947362	0.16780379573556728	2.206405892981004	0.8789897836094005	0.6535561332529464	0.727849265558277	2.889093578406585	2.5903284594844584	0.1306947528333715	0.3239659183222091	0.5579734814944238	0.4829623036073084	1.0535719186561059	2.9737280022255437	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1391.0
807500	-4964.140139218212	-664.2768064027307	-4299.863332815482	1.4675827281657607	1.4675827281657554	926.0	1.0113279614600326	1.1615660411349256	0.08798079098463711	1.8508139728368156	0.4105610819205977	0.352704881113644	0.3862492139429746	1.8195928863727104	1.9562199954079407	0.09111721202840026	0.6420325367407073	0.3391318852086841	0.5634869697246451	0.6283934086335106	2.381873724522777	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1346.0
808000	-5018.587823580175	-728.2035737712266	-4290.384249808948	1.5845171347316565	1.5845171347316598	1039.0	1.0849069840872594	1.5598030478574127	0.18559084201114406	2.0882924995690226	0.931559150123905	0.2746431184953884	0.6150401727590241	3.0600086785134146	3.3347677546827343	0.25904166216873037	0.6535299618038379	0.9584505127272197	0.8224401842440601	1.1053485903979055	2.68766179652203	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1431.0
808500	-5006.982472489126	-686.9668031103722	-4320.015669378754	1.485621535032087	1.4856215350320898	304.0	1.26858685610805	1.4894057350733454	0.13798934569189808	1.7092179785919335	0.8097503560023445	0.4867431884855564	0.4758932296340681	2.6553664245395607	2.95250426605636	0.21959080014700724	0.7324789380470169	0.44425692224174484	0.7441604097131496	0.6364182786609949	2.098106588235375	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1402.0
809000	-5052.789636286376	-708.1802031107457	-4344.60943317563	1.547737221854494	1.5477372218544927	1321.0	1.181211429821785	1.4199366257597685	0.16422724507534558	3.1485121992561558	0.8358714749068484	0.5048724493747698	0.5851924635942626	4.333471338151621	2.662413842633998	0.47962739593041337	0.7839326077945085	0.6080528824175472	0.4269025384479323	1.4805727154528245	3.2885018912201427	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1415.0
809500	-5019.511195789813	-686.3937928215818	-4333.1174029682315	1.4596433952708134	1.459643395270812	726.0	1.4723822571428493	1.595876803660871	0.32111427576262164	1.7888105160435592	0.7861363411227565	0.3234939201903797	0.6669566712568575	3.4201187715081818	3.3606503598814284	0.33971625309903536	0.4216920139367155	0.9263392991608882	0.6135507191605853	1.1615831647146957	2.828248664811918	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1374.0
810000	-4963.991191293464	-678.089901039484	-4285.90129025398	1.4804114105084516	1.4804114105084438	1164.0	0.6017772487932662	1.297826947855151	0.28856025033730043	1.9096303016336613	0.9253482332470147	0.4174137657452798	0.4085984168467273	2.4358087417356327	2.105880330664676	0.18770453106424745	0.3971360534680042	0.6422952197724179	0.8668874886576501	0.8160370974117583	2.560031176557877	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1354.0
810500	-5029.800042997212	-654.2197849258848	-4375.580258071327	1.4293980861936382	1.4293980861936304	1249.0	0.9473307328399083	1.3563146193375737	0.05962586778162468	1.3461827876207992	0.6188414303012068	0.40551964661363293	0.6434475855421503	2.1822255777794064	2.204920411296097	0.34874303251079664	0.5078508742460358	0.601413274016566	0.5991930703992633	0.7388343675953831	1.868968462423587	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1375.0
811000	-5041.9999124513815	-691.3115627065241	-4350.688349744857	1.5006420019550686	1.5006420019550573	1259.0	0.7832505485210197	1.7939784606698486	0.05287230406298731	2.502161044209408	0.6915005977977865	0.512844138641428	0.7434455490410066	3.718112281406365	3.458813363516863	0.22146820552147453	0.4093993320092078	0.6364920630875304	0.9819842528671077	0.5871604614257717	3.028599900566733	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1445.0
811500	-5038.276742071833	-729.9258222719448	-4308.350919799888	1.6112158803290553	1.6112158803290504	339.0	0.7648406030887045	0.8919885896516975	0.08518314341009063	1.3324454269744528	0.24661468897200564	0.363395214773767	0.35909823245182954	1.9797412947744089	1.9572960981428715	0.1913386962497319	0.4642778013401243	0.32033246808992033	0.4371253923706055	0.4350571892168816	1.7753395048325928	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1427.0
812000	-4967.7763512177235	-689.8866125205769	-4277.889738697147	1.5220463374121398	1.5220463374121451	610.0	0.5831726140369364	0.8476668926000027	0.13557038993008955	1.3417404640557165	0.5599967831252545	0.3568684305262135	0.4580886261088428	2.1111105353204547	1.765086634487047	0.2106360023186765	0.46075926378773197	0.28578701500223846	0.4990481809836546	0.48208694517929995	1.7197757929993318	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1429.0
812500	-4992.7637422741	-677.6333352910923	-4315.130406983008	1.50958102310915	1.5095810231091447	1241.0	0.532467991857237	1.0292510391204623	0.09316216639955852	1.1787890633416116	0.6085777854023698	0.49975868415854113	0.28771210756758014	1.6375638976459	1.8451926291445218	0.1611445011653005	0.3956374718748239	0.40043674348524727	0.463555274852391	0.5859484453756242	1.464333565683438	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1391.0
813000	-5002.864189037904	-720.9220847243832	-4281.942104313521	1.6094309963537146	1.609430996353714	1215.0	0.5416105721124396	0.9694617605720265	0.19931624558604769	1.0805249154442882	0.3776598532059909	0.3056416683461318	0.3238401027160006	1.4788450006183504	1.6205131780737472	0.10388745718372869	0.25270919297735656	0.3780392661928358	0.23130309676705427	0.7529168058365124	1.4713465851183691	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1405.0
813500	-4962.8550588167745	-665.0485203520831	-4297.806538464692	1.4707777358569478	1.47077773585695	994.0	0.38160499332558184	0.9101136754929593	0.0890279414884517	1.3368267356681942	0.40515869195446025	0.2496926787799399	0.3285147135294533	1.7612963093453018	1.4471355745147567	0.09010231710572314	0.39695393295324105	0.3158622016798377	0.2598030185261303	0.5467568240700759	1.5893904263018832	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1385.0
814000	-5010.967953140569	-663.2815833457299	-4347.686369794839	1.4516256574002047	1.451625657400205	1040.0	0.4742873683523511	1.3810749249623384	0.08401474786672461	1.6806184696814812	0.670810633808429	0.3175082371970874	0.2815736620362237	2.3332354333808434	1.9512955100512948	0.09474342712491865	0.31344309670069004	0.7740098032003964	0.5307037309494929	0.863837980570868	2.1250317968512342	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1359.0
814500	-4972.709037859919	-657.2668785225085	-4315.44215933741	1.435912813856428	1.4359128138564314	106.0	0.6093003996618396	1.033684188812908	0.12009133570676948	0.9834125198966122	0.46381742085799244	0.28943344550881944	0.5275250864241293	2.054991879572765	1.9270927965921092	0.07929612836158348	0.41809459261050574	0.39308271109840026	0.43922278407902293	0.7576427368812588	1.87173271885045	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1369.0
815000	-5005.888731443281	-705.1833403157617	-4300.70539112752	1.5511990153421638	1.551199015342162	396.0	0.8635495758870617	0.9740818197869037	0.1193627101377663	1.5601522944768114	0.5617294482465772	0.3977464648752611	0.3345873725771233	2.2552403015587674	1.6774937992293169	0.0358398631961063	0.3883178058125367	0.427712188229851	0.4442146434802492	0.8506655561321338	1.758746276667287	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1373.0
815500	-4993.398052430032	-702.1104020182722	-4291.28765041176	1.5361924751693443	1.536192475169344	162.0	0.6125886740461255	1.2111444701408736	0.14010946485240391	1.353860072834472	0.8518981356171275	0.3894077976599605	0.43235170529773703	2.4652941349920807	2.533555700761331	0.10003520982007252	0.3077336402866958	0.7163511563476886	0.40953839851550755	0.8459810865543439	2.0576389719512957	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1407.0
816000	-4963.642248869453	-669.6972058504746	-4293.945043018979	1.4631865453092765	1.4631865453092805	906.0	1.2005257142462895	1.2814061656536497	0.12204525254699031	1.8647742993506462	0.7072448388221424	0.6056915664641105	0.6911059853694254	2.7620612826733804	3.0481103742580906	0.2136768617691082	0.6279446875277505	0.4339922672720816	0.387846397713647	1.112063304352916	2.4045963671442743	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1353.0
816500	-5028.07171290189	-701.7118758858646	-4326.359837016025	1.4860233169852253	1.4860233169852202	663.0	1.4654188848579068	2.244303497498743	0.4563221616136095	2.7174591737819105	0.8469719328551855	0.4349658309433474	1.0928594670875411	4.143494231847039	3.243338681708627	0.44637530718359786	0.746197254859373	0.3179725687304079	0.7837157066642811	1.07173039977065	3.7123345585718566	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1391.0
817000	-5005.0702522829715	-731.1009631205756	-4273.969289162396	1.5823601428019034	1.5823601428018934	1153.0	1.1759993315440753	1.6270750412124357	0.3727299442109271	2.5908078364449243	0.8453569718281662	0.4421009068491876	0.34552086448455255	3.9079479147639202	3.051384704207778	0.42336626428218194	0.7660823993213222	0.6671078526831892	0.9295674045157255	1.1452182741686356	3.765292917191188	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1423.0
817500	-4968.395505399581	-672.8093386147767	-4295.586166784805	1.4808525048966759	1.4808525048966807	336.0	0.5637549997874103	1.2070997443012905	0.15838171586916508	1.4298902847769406	0.7404200282418535	0.5542123285219558	0.6638273194313778	2.246615089598012	2.3900835246540275	0.17634379026014446	0.31356213023104246	0.6049190900995306	0.3878298328449448	0.7855032702118845	1.8307381811906602	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1367.0
818000	-5028.921372289695	-668.0762963802681	-4360.845075909427	1.4539595080315022	1.4539595080315015	1368.0	0.9336648251204862	1.703373600971218	0.17231458778832656	2.4623464653237668	0.7573592586550791	0.6146860906365951	0.5356418154562427	3.3209646397499717	2.8286175437061005	0.25003629415324957	0.41653607423797245	0.5380571744131347	0.8134729190440724	1.2946122541825922	3.1058445421282364	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1408.0
818500	-5029.310328548681	-711.3963098035405	-4317.914018745141	1.5764339587517242	1.5764339587517255	1118.0	0.9308649262600585	1.4742707046057386	0.07669490089897185	2.2550582028394683	0.8724224309228804	0.5315030433896447	0.4257256456613956	3.0076417528357933	2.495458623732394	0.2756688591010389	0.9950361990575561	0.5464826806931004	1.019805343785274	0.7558126313291857	2.7330688458335555	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1395.0
819000	-5033.918202435924	-692.5892978864171	-4341.328904549508	1.5278553763705196	1.5278553763705272	599.0	0.9447606656626708	0.9073620245561154	0.2461738619814705	1.795676436413296	0.3047779248083361	0.46464969646374454	0.4892230040898264	2.610112667900661	2.392255316617517	0.3029981126374554	0.6061642079481147	0.452478275037555	0.6640410257939374	0.6632372594288375	2.2790007897069517	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1415.0
819500	-4958.693600282646	-666.0587676411269	-4292.634832641519	1.467990621984019	1.4679906219840206	1020.0	0.9884528209698865	1.617083894452375	0.1467831520042405	1.4290100542585964	0.2562326460567084	0.37077716436026525	0.40928085968143696	2.1125781925991847	2.1992061780550736	0.17963565521734295	0.38743170571040664	0.5292921079169012	0.5105160545192179	0.7693956104444198	2.2473958119469786	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1398.0
820000	-5027.2999806982625	-667.1891412674365	-4360.110839430826	1.4783956901594735	1.4783956901594753	210.0	1.0317032643474	1.3339420854065418	0.1931928218954682	1.7393761334852433	0.6156797007514233	0.3236355823832765	0.5572258733357424	2.2182222193438546	2.260097690552052	0.2580324196631709	0.33583417377014857	0.6017880426132011	0.6712268319714567	0.38268473685008136	2.095327571500879	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1398.0
820500	-5046.942788062546	-730.6903658713088	-4316.252422191237	1.5794207727955178	1.579420772795517	731.0	1.1301772974812254	1.396307593249801	0.20633395507494415	1.8034547391847129	0.5984538225560074	0.3757137050017854	0.35823000557305995	3.0683964215960184	2.1979136023601025	0.15191267146276793	0.6782856953164199	0.4191514077084273	0.8574869860032616	0.6787313135456041	3.0418219501427863	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1437.0
821000	-5029.498778722144	-730.6180908316803	-4298.880687890464	1.5752971419047281	1.5752971419047361	475.0	0.7718617445020995	1.3677639196220235	0.2605501434449163	1.9355903615776813	0.664079170015283	0.6820817504895965	0.7305217033219474	2.8865344806420814	2.29492633834246	0.2113038106199241	0.5617921941227529	0.28335367426787417	0.49667042063956734	0.9911777931052852	2.2815750650503337	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1409.0
821500	-5045.619609880196	-708.4446028246548	-4337.175007055541	1.5426540449354118	1.5426540449354103	514.0	0.9007545928618654	1.4110941668862862	0.19415086452871633	1.7518936153116387	0.53466725551727	0.42805622849246633	0.5892623576363948	2.4185943731114916	2.383982665132199	0.22227379943495365	0.4158062968902345	0.35579497091205636	0.727378596964888	0.5071714298420078	2.1093512087108737	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1414.0
822000	-5034.001269622082	-694.4772676933592	-4339.524001928723	1.490799140536421	1.4907991405364207	1174.0	0.9637226844629206	1.4230446719467282	0.24566906919986728	2.167633481470948	0.4121714326482655	0.36512038814483927	0.5447496809382988	2.84892440984467	2.5392235217141073	0.23911180733357082	0.735248443130505	0.698121660191847	0.6406716945843067	0.7301457712902323	2.6120667637975346	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1388.0
822500	-5014.108219805703	-656.0624598713483	-4358.0457599343545	1.41823701979917	1.4182370197991623	522.0	1.2208932375706782	1.9429611576618133	0.21125331841689315	1.829211412674054	0.7358665024156902	0.6332796232346409	0.6200513715116983	2.940941412265454	3.8793071726368775	0.152617953356973	0.5788847604354125	0.64007448371624	0.7112296888153484	0.9965690610096696	2.615683707747343	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1377.0
823000	-5038.240720260874	-648.040881523335	-4390.199838737539	1.3937354011778784	1.3937354011778744	1087.0	1.2249242086319678	1.9280838247773355	0.46779376317982263	2.1475036730154473	0.7689739331376103	0.5391196127761746	0.8243637850728022	3.567250087107826	3.213693660019284	0.2673824538307314	0.6771330220494448	0.6395259671796629	0.6836601077497473	1.1233155249291962	2.519123051102975	1.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.0	0.0	1355.0
823500	-5032.494066308049	-661.8442482163101	-4370.649818091739	1.42121589049882	1.4212158904988157	1113.0	1.1611209452439435	1.6932242284421497	0.18657527286120057	1.793530801514129	0.7481496312226961	0.21631880265757178	0.47417449520584626	3.203292759957798	2.3727638362124153	0.14183792700829054	0.8511803158469133	0.5397932939908708	1.0264927815157165	0.5900240222663621	2.9016092218512215	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1373.0
824000	-4990.7466071081	-696.8487812779127	-4293.897825830187	1.5200530471684148	1.5200530471684075	738.0	0.7284361281802297	1.4704133072795078	0.26211145373947276	1.8945211090421041	0.6123132820053088	0.49479626791096015	1.0003898699325908	2.6902235652721007	2.4721692616008704	0.16293550010962018	0.6770437179930323	0.3915178936363111	0.5102367417172315	0.6783446856876557	2.266479098344103	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1415.0
824500	-5013.97833969577	-679.7154918570876	-4334.262847838682	1.46419054127524	1.4641905412752396	1095.0	1.2066456193800803	1.5017121836225429	0.22611134459066992	1.5684925454129857	0.7276186417430425	0.4699070489155638	1.0113292031540064	2.992783999134544	3.7448418426038086	0.19789824314717874	0.5015009209995396	0.799104122280726	0.4571901510182288	0.8190384503753276	2.550085201853695	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1419.0
825000	-4965.475269846607	-688.897013011033	-4276.578256835574	1.5003584811866344	1.5003584811866288	988.0	1.2996606765614818	1.9244200808337883	0.2989911398623448	2.2933661939097547	0.9052893927424592	0.7759935923597109	0.7520191904744223	3.0213682820201258	3.26349071675246	0.15781480938094022	0.648715529101713	0.6927708938760322	0.4566145906316087	1.0704233735504225	3.2066668389292072	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1383.0
825500	-5036.278859556725	-654.1357434250776	-4382.143116131648	1.4402089851920055	1.4402089851920024	34.0	0.9084313881805479	1.2321509277408347	0.15798535371864075	1.4508549621415365	0.7364049330106807	0.635641045925016	0.42834621571338627	2.430325416941594	2.274373482946986	0.2488839228518205	0.3749609334876841	0.5716058747348113	0.359913089288285	0.9302134157082269	1.945941447841924	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1373.0
826000	-4985.320137190265	-690.3420766878431	-4294.978060502422	1.5042209139614933	1.5042209139614868	447.0	0.735884520049419	1.1191499796888205	0.09038409601977913	1.1292415687617285	0.5949175665010974	0.31665274953394107	0.3361408955002193	1.970314533167539	1.8900776709799936	0.10907042583109008	0.566999336512105	0.40153669728053615	0.38840124135559356	0.8579095971682595	1.9328032795499193	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	0.0	1381.0
